timestamp,open,high,low,close,volume
2024-04-22 00:00:00,64941.15,64992.75,64915.86,64952.0,46.97941
2024-04-22 00:05:00,64952.0,65111.58,64952.0,65102.8,50.37882
2024-04-22 00:10:00,65102.79,65143.75,65018.75,65110.0,73.13263
2024-04-22 00:15:00,65110.01,65158.08,65090.0,65123.02,55.15872
2024-04-22 00:20:00,65123.02,65125.99,65053.1,65053.11,43.69285
2024-04-22 00:25:00,65053.11,65058.83,64981.77,65029.25,64.84643
2024-04-22 00:30:00,65029.25,65029.25,64801.0,64813.99,98.54952
2024-04-22 00:35:00,64813.99,64887.66,64758.93,64855.35,76.89128
2024-04-22 00:40:00,64855.36,64893.06,64806.7,64862.33,59.44311
2024-04-22 00:45:00,64862.34,64888.51,64826.19,64859.58,47.22045
2024-04-22 00:50:00,64859.59,64885.99,64840.0,64874.01,25.48144
2024-04-22 00:55:00,64874.0,64931.2,64866.01,64908.96,47.52781
2024-04-22 01:00:00,64908.96,64937.65,64874.01,64884.0,48.45685
2024-04-22 01:05:00,64884.0,64884.01,64736.87,64800.0,55.74247
2024-04-22 01:10:00,64800.0,64940.59,64799.99,64917.92,41.46631
2024-04-22 01:15:00,64917.92,65224.0,64912.02,65222.71,179.52534
2024-04-22 01:20:00,65222.71,65640.0,65220.0,65587.98,981.63023
2024-04-22 01:25:00,65587.98,65620.0,64908.39,64913.99,298.5235
2024-04-22 01:30:00,64914.0,64968.75,64604.56,64910.0,589.93893
2024-04-22 01:35:00,64910.01,64944.94,64650.01,64740.0,170.61011
2024-04-22 01:40:00,64740.0,64858.63,64664.22,64792.99,134.46394
2024-04-22 01:45:00,64793.0,64917.65,64706.25,64796.0,71.29653
2024-04-22 01:50:00,64796.0,64819.89,64618.5,64708.0,128.98769
2024-04-22 01:55:00,64708.0,64762.45,64651.29,64658.0,89.82935
2024-04-22 02:00:00,64657.99,64835.52,64657.99,64835.51,102.81926
2024-04-22 02:05:00,64835.51,64852.69,64500.0,64658.95,187.94006
2024-04-22 02:10:00,64658.95,64768.75,64634.01,64754.0,119.05625
2024-04-22 02:15:00,64754.0,64810.23,64712.17,64747.46,137.97884
2024-04-22 02:20:00,64747.47,64779.08,64636.2,64680.43,66.31876
2024-04-22 02:25:00,64680.43,64761.97,64660.01,64761.97,40.17111
2024-04-22 02:30:00,64761.97,64790.03,64670.0,64769.3,64.08307
2024-04-22 02:35:00,64769.31,64862.5,64715.46,64830.0,98.51279
2024-04-22 02:40:00,64830.0,64860.24,64743.11,64743.12,73.11359
2024-04-22 02:45:00,64743.12,64781.25,64720.0,64732.0,41.95988
2024-04-22 02:50:00,64732.01,64813.74,64720.0,64760.0,84.28474
2024-04-22 02:55:00,64760.01,64806.71,64752.0,64806.69,18.62929
2024-04-22 03:00:00,64806.69,64938.63,64754.0,64918.0,81.0195
2024-04-22 03:05:00,64918.01,65093.19,64912.0,65010.8,183.56961
2024-04-22 03:10:00,65010.81,65109.0,64987.18,65099.67,73.86469
2024-04-22 03:15:00,65099.68,65157.63,65005.65,65060.0,123.44822
2024-04-22 03:20:00,65059.99,65114.12,65022.0,65108.01,43.31819
2024-04-22 03:25:00,65108.01,65300.0,65108.01,65287.98,112.45766
2024-04-22 03:30:00,65287.99,65362.49,65200.0,65328.0,180.19261
2024-04-22 03:35:00,65328.0,65489.47,65327.99,65440.0,422.83818
2024-04-22 03:40:00,65439.99,65700.0,65432.72,65688.81,428.37246
2024-04-22 03:45:00,65688.8,65986.41,65688.8,65962.01,945.47034
2024-04-22 03:50:00,65962.0,66090.69,65856.69,65946.01,435.26444
2024-04-22 03:55:00,65946.0,66056.13,65686.4,65703.5,375.50573
2024-04-22 04:00:00,65703.49,65878.17,65624.14,65821.87,276.39474
2024-04-22 04:05:00,65821.87,65860.0,65714.0,65794.0,169.07907
2024-04-22 04:10:00,65794.0,65815.99,65580.01,65596.89,167.95251
2024-04-22 04:15:00,65596.89,65737.17,65509.24,65703.36,163.83069
2024-04-22 04:20:00,65703.35,65769.69,65671.81,65769.69,95.35237
2024-04-22 04:25:00,65769.69,65769.69,65638.79,65680.0,78.36648
2024-04-22 04:30:00,65680.0,65800.0,65594.34,65719.46,208.25589
2024-04-22 04:35:00,65719.45,65719.46,65596.39,65670.86,75.69728
2024-04-22 04:40:00,65670.87,65722.62,65618.14,65684.0,73.47261
2024-04-22 04:45:00,65684.0,65786.97,65634.18,65752.01,122.01074
2024-04-22 04:50:00,65752.01,65849.99,65697.54,65787.02,141.97786
2024-04-22 04:55:00,65787.01,65787.02,65714.22,65738.48,90.93668
2024-04-22 05:00:00,65738.48,65773.33,65701.99,65723.99,85.38317
2024-04-22 05:05:00,65724.0,65864.0,65719.22,65826.01,79.16467
2024-04-22 05:10:00,65826.01,65873.28,65824.26,65825.35,80.77558
2024-04-22 05:15:00,65825.35,65969.29,65807.3,65911.36,164.76625
2024-04-22 05:20:00,65911.35,65999.0,65860.0,65980.01,121.61739
2024-04-22 05:25:00,65980.01,66066.47,65923.38,65958.34,143.84961
2024-04-22 05:30:00,65958.34,65968.74,65866.01,65870.8,92.11663
2024-04-22 05:35:00,65870.8,65897.99,65846.0,65884.6,61.46441
2024-04-22 05:40:00,65884.6,66258.69,65884.59,66137.66,375.03348
2024-04-22 05:45:00,66137.66,66229.45,66064.45,66103.29,143.19819
2024-04-22 05:50:00,66103.29,66245.44,66088.53,66210.01,149.71442
2024-04-22 05:55:00,66210.01,66414.81,66168.0,66377.99,250.49712
2024-04-22 06:00:00,66377.99,66412.6,66250.0,66300.31,165.78693
2024-04-22 06:05:00,66300.31,66350.0,66180.0,66274.22,174.32474
2024-04-22 06:10:00,66274.22,66290.0,66167.09,66187.52,99.84304
2024-04-22 06:15:00,66187.51,66265.5,66150.8,66265.49,103.60274
2024-04-22 06:20:00,66265.49,66323.87,66214.8,66323.86,133.73724
2024-04-22 06:25:00,66323.86,66345.0,66222.0,66272.58,137.1919
2024-04-22 06:30:00,66272.57,66336.24,66222.0,66263.68,114.4423
